UP.DAT          2.1             Hour Start and End Times with Seconds                           
   3
Produced by UAMAKE Version: 1.53  Level: 090411                                 
Last M3D File Processed: 201601.m3d
Extraction Cell:   41,  28
NONE    
UTC+0000
  2015  365   23    0 2016    4   23    0 300.    2    2
     F    F    F    F
   9999  12345       2015  12 31 24    0    2015  12 31 24    0   34      22                                                    
    603.0,4368.,275.6,275,  2.2,    600.0,4419.,276.0,273,  4.4,    595.0,4484.,276.0,282,  5.6,    589.0,4563.,276.0,288,  6.3,
    582.0,4659.,275.7,284,  6.9,    574.0,4772.,275.1,274,  6.9,    565.0,4905.,274.4,265,  7.1,    554.0,5055.,273.7,263,  7.1,
    543.0,5221.,272.9,256,  6.6,    531.0,5401.,271.7,244,  6.6,    518.0,5590.,270.4,234,  6.6,    505.0,5788.,269.0,231,  6.4,
    492.0,5993.,267.5,232,  5.2,    479.0,6209.,265.9,243,  3.5,    465.0,6442.,264.0,273,  4.9,    449.0,6705.,262.2,287,  9.0,
    432.0,7011.,260.6,294, 11.9,    412.0,7373.,258.3,294, 12.4,    388.0,7810.,255.3,290, 13.6,    362.0,8339.,251.4,285, 14.1,
    332.0,8977.,246.4,285, 12.0,    298.0,9747.,240.6,284, 14.2                                                                 
   9999  12345       2016   1  2  2    0    2016   1  2  2    0   34      22                                                    
    604.0,4367.,274.9,283,  1.9,    600.0,4419.,275.5,277,  4.9,    595.0,4483.,275.9,270,  7.1,    589.0,4562.,275.8,262,  7.8,
    582.0,4658.,275.5,258,  7.7,    574.0,4772.,275.2,255,  8.0,    565.0,4904.,274.8,251,  8.6,    554.0,5054.,274.1,247,  8.7,
    543.0,5221.,273.3,243,  8.4,    531.0,5400.,272.2,240,  7.7,    518.0,5590.,270.9,239,  6.0,    506.0,5788.,269.4,250,  3.7,
    493.0,5993.,267.8,280,  3.2,    479.0,6210.,265.9,285,  5.1,    465.0,6444.,264.1,287,  7.8,    449.0,6707.,262.3,291, 10.6,
    432.0,7012.,260.3,295, 11.8,    412.0,7375.,257.9,296, 11.6,    388.0,7811.,254.8,295, 12.4,    362.0,8338.,250.8,291, 13.9,
    332.0,8976.,245.9,286, 15.4,    298.0,9745.,240.3,283, 15.8                                                                 
   9999  12345       2016   1  2  3    0    2016   1  2  3    0   34      22                                                    
    604.0,4367.,275.4,197,  0.6,    600.0,4419.,276.0,255,  3.0,    595.0,4483.,276.2,256,  5.1,    589.0,4563.,276.2,256,  6.5,
    582.0,4658.,275.8,255,  7.0,    574.0,4772.,275.3,253,  7.2,    565.0,4904.,274.6,251,  7.5,    555.0,5054.,273.7,247,  8.1,
    543.0,5220.,272.6,242,  8.5,    531.0,5399.,271.4,239,  8.4,    519.0,5588.,270.2,236,  7.6,    506.0,5786.,269.0,237,  5.6,
    493.0,5991.,267.4,270,  2.9,    479.0,6207.,265.6,270,  3.8,    465.0,6441.,263.7,272,  7.0,    449.0,6704.,261.9,279, 10.9,
    432.0,7009.,260.3,285, 12.2,    412.0,7371.,258.3,293, 11.4,    389.0,7808.,255.2,297, 12.0,    362.0,8336.,251.1,294, 12.8,
    332.0,8975.,246.3,289, 13.7,    298.0,9745.,240.8,283, 13.4                                                                 
   9999  12345       2016   1  2  4    0    2016   1  2  4    0   34      22                                                    
    604.0,4367.,275.5,261,  1.1,    600.0,4419.,276.2,263,  3.4,    595.0,4483.,276.4,258,  4.7,    589.0,4562.,276.3,256,  5.6,
    583.0,4658.,275.9,254,  6.4,    574.0,4772.,275.4,254,  6.8,    565.0,4904.,274.7,254,  6.2,    555.0,5054.,273.7,257,  4.8,
    543.0,5220.,272.5,261,  3.6,    531.0,5399.,271.2,255,  3.6,    519.0,5589.,269.9,242,  4.1,    506.0,5786.,268.6,235,  4.0,
    493.0,5991.,267.2,245,  3.0,    479.0,6207.,265.5,281,  3.6,    465.0,6441.,263.5,278,  6.3,    449.0,6704.,261.6,280, 10.7,
    432.0,7009.,260.2,284, 11.5,    412.0,7372.,258.4,295, 11.3,    389.0,7809.,255.1,304, 11.2,    362.0,8336.,250.7,297, 12.7,
    332.0,8974.,246.0,288, 12.3,    298.0,9744.,240.7,281, 12.0                                                                 
   9999  12345       2016   1  2  5    0    2016   1  2  5    0   34      22                                                    
    604.0,4367.,275.1,356,  1.0,    600.0,4419.,275.8,279,  2.9,    595.0,4483.,275.8,266,  4.5,    590.0,4562.,275.9,262,  5.6,
    583.0,4658.,275.6,260,  5.7,    575.0,4771.,275.1,257,  6.2,    565.0,4903.,274.5,254,  6.1,    555.0,5053.,273.7,250,  4.9,
    543.0,5220.,272.4,241,  3.6,    531.0,5399.,271.0,248,  3.9,    519.0,5588.,269.5,253,  3.9,    506.0,5786.,268.3,245,  2.3,
    493.0,5991.,267.0,285,  2.4,    479.0,6207.,265.2,285,  4.8,    465.0,6441.,263.3,280,  8.1,    450.0,6704.,261.7,281, 11.4,
    432.0,7009.,260.3,288, 11.2,    412.0,7372.,258.2,301, 11.3,    389.0,7809.,254.5,308, 10.0,    362.0,8336.,250.3,296, 12.0,
    332.0,8973.,245.9,284, 10.6,    298.0,9743.,240.8,275, 11.1                                                                 
   9999  12345       2016   1  2  6    0    2016   1  2  6    0   34      22                                                    
    604.0,4367.,275.5,272,  1.0,    600.0,4419.,275.5,270,  3.5,    596.0,4483.,275.6,266,  5.4,    590.0,4562.,275.6,261,  6.1,
    583.0,4657.,275.4,256,  5.6,    575.0,4771.,274.8,253,  6.0,    565.0,4903.,274.2,253,  6.0,    555.0,5053.,273.4,253,  4.8,
    544.0,5219.,272.5,240,  3.3,    531.0,5399.,271.1,228,  3.1,    519.0,5588.,269.6,237,  2.8,    506.0,5786.,268.2,246,  2.4,
    493.0,5991.,266.7,262,  3.2,    479.0,6207.,265.2,274,  6.2,    465.0,6441.,263.7,282, 10.1,    450.0,6705.,262.1,286, 11.6,
    432.0,7010.,260.4,295, 10.6,    412.0,7373.,257.9,307, 10.3,    389.0,7809.,254.1,309, 10.4,    362.0,8335.,249.9,297, 10.6,
    332.0,8972.,245.6,281,  9.0,    298.0,9741.,240.5,272, 11.4                                                                 
   9999  12345       2016   1  2  7    0    2016   1  2  7    0   34      22                                                    
    604.0,4367.,275.4,294,  0.9,    600.0,4419.,275.6,281,  3.3,    596.0,4483.,275.6,271,  4.7,    590.0,4562.,275.7,262,  5.1,
    583.0,4657.,275.5,254,  5.0,    575.0,4771.,274.9,250,  5.9,    565.0,4903.,274.3,248,  5.9,    555.0,5053.,273.3,246,  4.6,
    544.0,5219.,272.2,238,  3.0,    531.0,5398.,271.0,229,  2.9,    519.0,5588.,269.5,238,  3.0,    506.0,5785.,268.0,248,  3.1,
    493.0,5991.,266.5,262,  4.0,    479.0,6207.,265.2,273,  6.6,    465.0,6441.,263.7,283, 10.0,    450.0,6705.,262.1,290, 11.4,
    432.0,7010.,260.2,298, 10.4,    412.0,7373.,257.5,305, 10.5,    389.0,7809.,254.0,302, 10.7,    362.0,8335.,250.1,291,  8.8,
    332.0,8972.,245.8,274,  7.2,    298.0,9742.,240.5,271, 10.9                                                                 
   9999  12345       2016   1  2  8    0    2016   1  2  8    0   34      22                                                    
    604.0,4367.,275.2,299,  1.0,    600.0,4419.,275.8,282,  3.1,    596.0,4483.,276.0,269,  3.5,    590.0,4562.,276.1,256,  4.3,
    583.0,4657.,275.7,250,  5.6,    575.0,4771.,275.1,247,  6.7,    565.0,4903.,274.4,246,  6.5,    555.0,5053.,273.4,244,  5.2,
    544.0,5219.,272.2,232,  3.4,    531.0,5398.,270.8,225,  3.5,    519.0,5587.,269.5,235,  3.5,    506.0,5785.,268.0,249,  3.0,
    493.0,5990.,266.6,268,  4.0,    480.0,6206.,265.1,279,  7.1,    465.0,6440.,263.8,286, 10.2,    450.0,6704.,262.2,293, 10.6,
    432.0,7009.,260.2,300,  9.9,    412.0,7372.,257.5,303,  9.9,    389.0,7807.,254.1,297,  8.9,    362.0,8334.,250.4,283,  7.4,
    332.0,8972.,246.2,267,  7.0,    298.0,9742.,240.7,267, 10.6                                                                 
   9999  12345       2016   1  2  9    0    2016   1  2  9    0   34      22                                                    
    604.0,4367.,274.5,360,  0.7,    600.0,4419.,275.4,286,  2.6,    596.0,4483.,275.9,276,  3.3,    590.0,4562.,276.1,264,  3.9,
    583.0,4657.,275.7,255,  4.9,    575.0,4771.,275.1,251,  5.6,    565.0,4903.,274.4,249,  5.4,    555.0,5053.,273.3,246,  4.6,
    544.0,5219.,272.1,238,  3.8,    531.0,5398.,270.8,231,  4.0,    519.0,5587.,269.4,235,  4.6,    506.0,5784.,268.0,249,  3.9,
    493.0,5990.,266.4,278,  4.4,    480.0,6206.,265.2,283,  8.2,    465.0,6440.,263.9,289, 10.0,    450.0,6704.,262.3,294,  9.5,
    432.0,7009.,260.3,300,  8.8,    412.0,7372.,257.5,304,  8.3,    389.0,7807.,254.1,294,  7.0,    362.0,8334.,250.3,275,  5.0,
    332.0,8972.,245.9,262,  6.5,    298.0,9741.,240.5,267, 10.5                                                                 
   9999  12345       2016   1  2 10    0    2016   1  2 10    0   34      22                                                    
    604.0,4367.,274.7,353,  0.8,    600.0,4419.,275.6,289,  3.5,    596.0,4483.,275.8,282,  4.7,    590.0,4562.,275.8,276,  5.0,
    583.0,4657.,275.6,272,  4.2,    575.0,4771.,275.0,269,  3.3,    565.0,4903.,274.2,266,  3.2,    555.0,5053.,273.2,265,  2.8,
    544.0,5219.,271.9,256,  2.4,    531.0,5398.,270.6,240,  3.0,    519.0,5587.,269.2,234,  4.3,    506.0,5784.,267.8,242,  4.5,
    493.0,5989.,266.3,275,  5.4,    480.0,6205.,265.2,285,  8.9,    465.0,6439.,263.8,290, 10.1,    450.0,6703.,262.3,293,  9.6,
    432.0,7008.,260.4,300,  8.7,    412.0,7371.,257.6,303,  7.8,    389.0,7807.,254.3,294,  5.7,    362.0,8334.,250.5,267,  3.9,
    332.0,8972.,245.9,260,  6.1,    298.0,9741.,240.6,266, 10.6                                                                 
   9999  12345       2016   1  2 11    0    2016   1  2 11    0   34      22                                                    
    604.0,4367.,274.4,325,  0.9,    600.0,4419.,275.4,289,  3.7,    596.0,4483.,275.6,286,  5.4,    590.0,4562.,275.6,283,  6.5,
    583.0,4657.,275.4,282,  6.8,    575.0,4770.,274.7,281,  6.4,    565.0,4902.,274.0,277,  5.0,    555.0,5052.,273.1,276,  2.6,
    544.0,5218.,271.9,274,  1.7,    531.0,5397.,270.6,241,  2.4,    519.0,5586.,269.3,232,  4.0,    506.0,5784.,268.0,254,  4.4,
    493.0,5989.,266.5,284,  6.4,    480.0,6205.,265.3,289,  9.1,    465.0,6439.,264.0,290, 10.0,    450.0,6703.,262.4,295,  9.2,
    432.0,7008.,260.3,302,  8.4,    412.0,7371.,257.4,303,  7.3,    389.0,7806.,254.2,297,  5.1,    362.0,8333.,250.4,270,  3.0,
    332.0,8971.,245.9,262,  6.4,    298.0,9741.,240.6,265, 10.8                                                                 
   9999  12345       2016   1  2 12    0    2016   1  2 12    0   34      22                                                    
    604.0,4367.,274.7,325,  0.6,    600.0,4419.,275.3,295,  3.0,    596.0,4483.,275.7,303,  3.4,    590.0,4562.,275.5,320,  2.8,
    583.0,4657.,275.0,319,  2.7,    575.0,4770.,274.4,291,  3.8,    565.0,4902.,273.8,280,  4.7,    555.0,5052.,273.2,274,  3.2,
    544.0,5218.,272.3,273,  0.8,    531.0,5397.,270.8,253,  1.8,    519.0,5586.,269.3,241,  3.2,    506.0,5784.,268.0,260,  3.8,
    493.0,5989.,266.7,284,  6.4,    480.0,6205.,265.5,289,  9.7,    465.0,6439.,264.2,293,  9.9,    450.0,6703.,262.5,300,  8.7,
    432.0,7008.,260.3,308,  8.2,    412.0,7371.,257.3,308,  7.0,    389.0,7806.,254.0,299,  4.8,    362.0,8333.,250.6,264,  2.6,
    332.0,8971.,246.1,259,  6.7,    298.0,9741.,240.6,263, 10.5                                                                 
   9999  12345       2016   1  2 13    0    2016   1  2 13    0   34      22                                                    
    604.0,4368.,277.1,338,  0.9,    600.0,4419.,276.4,346,  1.1,    596.0,4484.,275.9,  3,  1.9,    590.0,4562.,275.6,  8,  2.3,
    583.0,4658.,275.2,355,  2.1,    575.0,4771.,274.5,310,  2.6,    566.0,4903.,273.8,285,  4.0,    555.0,5053.,273.1,283,  3.4,
    544.0,5219.,272.4,300,  0.6,    532.0,5398.,270.9,254,  1.6,    519.0,5588.,269.4,247,  3.0,    506.0,5785.,268.1,264,  3.7,
    493.0,5990.,266.8,281,  6.7,    480.0,6206.,265.6,289,  9.8,    465.0,6441.,264.3,293, 10.1,    450.0,6705.,262.7,303,  9.2,
    432.0,7011.,260.3,319,  6.9,    412.0,7373.,257.1,307,  8.5,    389.0,7808.,254.0,297,  5.0,    362.0,8335.,250.8,257,  2.9,
    332.0,8974.,246.2,259,  7.2,    298.0,9744.,240.6,263, 10.9                                                                 
   9999  12345       2016   1  2 14    0    2016   1  2 14    0   34      22                                                    
    604.0,4368.,279.5,332,  1.2,    600.0,4420.,278.8,335,  1.3,    596.0,4485.,278.0,339,  1.3,    590.0,4564.,277.2,342,  1.3,
    583.0,4660.,276.2,343,  1.4,    575.0,4774.,275.2,333,  1.7,    565.0,4906.,274.0,308,  2.8,    555.0,5056.,272.7,295,  3.8,
    544.0,5222.,272.1,300,  1.8,    531.0,5401.,270.9,292,  0.9,    519.0,5590.,269.5,256,  2.8,    506.0,5788.,268.2,264,  4.5,
    493.0,5993.,266.9,277,  7.6,    480.0,6209.,265.8,287, 10.5,    465.0,6444.,264.6,293, 10.1,    450.0,6708.,263.0,308,  7.9,
    432.0,7014.,260.3,335,  4.3,    412.0,7377.,257.1,314,  6.8,    389.0,7812.,254.3,298,  4.3,    362.0,8340.,250.8,262,  3.4,
    332.0,8978.,246.1,257,  8.8,    298.0,9748.,240.5,262, 11.4                                                                 
   9999  12345       2016   1  2 15    0    2016   1  2 15    0   34      22                                                    
    604.0,4368.,281.1,334,  1.6,    600.0,4420.,280.3,334,  1.7,    596.0,4485.,279.5,334,  1.7,    590.0,4565.,278.7,333,  1.7,
    583.0,4661.,277.7,332,  1.7,    575.0,4776.,276.5,330,  1.7,    565.0,4909.,275.2,329,  1.7,    555.0,5059.,273.8,323,  1.8,
    544.0,5226.,272.3,315,  2.3,    531.0,5405.,270.6,307,  2.9,    519.0,5594.,268.9,290,  2.4,    506.0,5792.,267.9,257,  4.3,
    493.0,5997.,267.1,275,  7.2,    479.0,6213.,266.0,286,  9.9,    465.0,6448.,264.7,293, 10.2,    450.0,6711.,262.9,302,  8.2,
    432.0,7017.,260.3,321,  5.4,    412.0,7379.,257.1,308,  7.3,    389.0,7815.,254.3,290,  4.0,    362.0,8342.,250.9,255,  6.5,
    332.0,8981.,246.2,257, 10.1,    298.0,9750.,240.6,267, 10.9                                                                 
   9999  12345       2016   1  2 16    0    2016   1  2 16    0   34      22                                                    
    604.0,4368.,282.3,  5,  3.1,    600.0,4421.,281.5,  7,  3.2,    595.0,4486.,280.7,  8,  3.2,    590.0,4566.,279.9,  8,  3.1,
    583.0,4663.,278.9,  8,  3.0,    575.0,4778.,277.7,  8,  2.9,    565.0,4911.,276.4,  6,  2.8,    555.0,5062.,275.0,354,  2.6,
    543.0,5230.,273.4,325,  2.9,    531.0,5410.,271.7,305,  3.7,    519.0,5600.,269.9,291,  4.6,    506.0,5798.,268.1,279,  5.4,
    493.0,6003.,266.4,270,  5.4,    479.0,6219.,265.6,277,  5.8,    465.0,6453.,264.1,282,  7.0,    449.0,6716.,262.3,281,  7.1,
    432.0,7022.,260.2,286,  5.6,    412.0,7384.,257.3,314,  5.3,    389.0,7819.,254.5,286,  3.9,    362.0,8347.,250.8,251,  9.0,
    332.0,8985.,246.3,258, 10.1,    298.0,9756.,240.6,271, 11.4                                                                 
   9999  12345       2016   1  2 17    0    2016   1  2 17    0   34      22                                                    
    604.0,4368.,282.7,  7,  5.5,    600.0,4421.,281.9,  7,  5.7,    595.0,4486.,281.2,  7,  5.8,    590.0,4567.,280.3,  7,  5.7,
    583.0,4664.,279.3,  7,  5.6,    574.0,4779.,278.2,  5,  5.4,    565.0,4913.,276.9,  2,  5.2,    555.0,5064.,275.4,354,  5.0,
    543.0,5232.,273.8,337,  5.1,    531.0,5412.,272.1,320,  5.8,    519.0,5603.,270.4,306,  6.9,    506.0,5801.,268.6,294,  7.9,
    493.0,6007.,266.8,281,  7.7,    479.0,6223.,265.1,264,  7.2,    465.0,6457.,263.6,243,  6.7,    449.0,6720.,262.1,226,  5.1,
    432.0,7025.,260.6,237,  2.7,    412.0,7387.,258.1,285,  2.9,    389.0,7824.,254.7,244,  4.6,    362.0,8351.,251.0,254,  8.8,
    332.0,8990.,246.3,260,  9.0,    298.0,9760.,240.6,272, 11.6                                                                 
   9999  12345       2016   1  2 18    0    2016   1  2 18    0   34      22                                                    
    604.0,4368.,282.0,356,  7.9,    600.0,4421.,281.3,355,  8.4,    595.0,4486.,280.5,354,  8.6,    590.0,4566.,279.7,352,  8.6,
    583.0,4663.,278.7,350,  8.6,    575.0,4778.,277.6,342,  8.5,    565.0,4912.,276.4,328,  8.9,    555.0,5064.,275.2,317,  9.6,
    543.0,5231.,273.9,307,  9.7,    531.0,5412.,272.7,293,  8.5,    519.0,5602.,271.0,275,  7.3,    506.0,5801.,269.2,264,  6.9,
    493.0,6007.,267.2,253,  7.2,    479.0,6224.,265.6,248,  7.6,    465.0,6458.,264.3,248,  7.3,    449.0,6723.,262.8,245,  5.8,
    432.0,7029.,260.8,248,  3.9,    412.0,7392.,257.9,246,  3.1,    388.0,7828.,254.3,251,  5.7,    362.0,8355.,250.6,255,  8.4,
    332.0,8992.,246.1,257,  9.0,    298.0,9762.,240.5,270, 12.5                                                                 
   9999  12345       2016   1  2 19    0    2016   1  2 19    0   34      22                                                    
    604.0,4368.,281.3, 27,  6.6,    600.0,4420.,280.6, 27,  7.0,    595.0,4486.,279.9, 27,  7.2,    590.0,4566.,279.1, 26,  7.3,
    583.0,4662.,278.2, 25,  7.3,    574.0,4777.,277.1, 20,  7.3,    565.0,4910.,275.9,  5,  7.4,    555.0,5061.,274.6,348,  8.1,
    543.0,5228.,273.1,333,  9.0,    531.0,5407.,272.0,317, 10.3,    519.0,5597.,270.3,307, 11.2,    506.0,5794.,268.8,301, 11.7,
    493.0,5999.,267.4,295, 11.6,    479.0,6215.,266.3,288, 11.2,    465.0,6449.,264.9,279, 10.9,    450.0,6712.,263.3,271, 10.7,
    432.0,7018.,261.4,265, 10.4,    412.0,7382.,259.0,264, 10.4,    389.0,7820.,256.0,265, 10.7,    362.0,8351.,252.6,259, 10.4,
    332.0,8992.,246.6,256,  9.7,    298.0,9763.,240.4,273, 11.4                                                                 
   9999  12345       2016   1  2 20    0    2016   1  2 20    0   34      22                                                    
    604.0,4368.,278.3,128,  6.1,    600.0,4420.,277.8,127,  6.3,    596.0,4484.,277.2,125,  5.4,    590.0,4564.,276.5,131,  4.1,
    583.0,4660.,275.5,140,  3.6,    575.0,4773.,274.3,154,  3.1,    565.0,4905.,273.1,174,  3.0,    554.0,5055.,272.9,190,  2.7,
    543.0,5222.,272.7,196,  2.1,    531.0,5402.,271.4,191,  0.7,    519.0,5592.,270.2, 30,  1.6,    506.0,5790.,269.0, 22,  3.3,
    493.0,5996.,267.8, 12,  4.3,    479.0,6213.,266.5,357,  5.0,    465.0,6448.,265.1,339,  5.9,    450.0,6712.,263.7,314,  7.4,
    432.0,7020.,261.8,296,  9.4,    412.0,7385.,259.3,275, 10.4,    389.0,7823.,254.9,254,  8.2,    362.0,8351.,250.8,247,  9.8,
    332.0,8991.,246.8,251,  7.9,    298.0,9763.,241.2,282, 12.0                                                                 
   9999  12345       2016   1  2 21    0    2016   1  2 21    0   34      22                                                    
    604.0,4368.,278.2, 45,  4.6,    600.0,4420.,277.6, 41,  4.9,    595.0,4484.,277.0, 29,  5.2,    589.0,4564.,276.4, 17,  5.9,
    583.0,4660.,275.7, 10,  7.1,    574.0,4774.,274.9,  4,  8.3,    565.0,4906.,274.2,355,  9.0,    555.0,5057.,273.6,338,  9.1,
    543.0,5223.,273.0,314,  9.9,    531.0,5403.,272.0,301, 11.5,    519.0,5593.,270.7,295, 11.5,    506.0,5791.,269.3,293, 10.0,
    493.0,5997.,267.9,287,  8.2,    479.0,6213.,266.6,272,  7.2,    465.0,6448.,264.9,259,  7.1,    449.0,6711.,262.8,256,  6.7,
    432.0,7017.,260.6,252,  6.6,    412.0,7380.,258.3,253,  7.0,    389.0,7818.,255.7,257, 10.0,    362.0,8348.,251.9,263,  9.9,
    332.0,8989.,247.2,270,  9.8,    298.0,9761.,241.2,272, 14.1                                                                 
   9999  12345       2016   1  2 22    0    2016   1  2 22    0   34      22                                                    
    603.0,4368.,279.6,  9,  9.0,    600.0,4420.,279.0,  8,  9.7,    595.0,4485.,278.4,  8,  9.9,    589.0,4565.,277.7,  6, 10.1,
    582.0,4661.,276.9,359, 10.3,    574.0,4776.,276.0,346, 10.7,    565.0,4909.,275.1,331, 11.2,    554.0,5059.,273.9,317, 11.9,
    543.0,5226.,272.6,305, 12.9,    531.0,5406.,271.1,298, 13.8,    518.0,5595.,269.8,293, 13.4,    505.0,5793.,268.7,289, 12.4,
    492.0,5998.,267.5,281, 11.6,    479.0,6215.,266.0,276, 11.7,    465.0,6449.,264.3,281, 11.8,    449.0,6712.,262.7,277, 10.8,
    432.0,7018.,261.8,249, 11.6,    412.0,7382.,259.1,244, 11.4,    388.0,7819.,255.7,245,  8.5,    362.0,8349.,252.3,265,  4.8,
    332.0,8990.,247.0,284,  4.9,    298.0,9761.,240.9,276, 12.3                                                                 
   9999  12345       2016   1  2 23    0    2016   1  2 23    0   34      22                                                    
    604.0,4368.,278.8,355,  7.4,    600.0,4420.,278.3,354,  8.4,    595.0,4485.,277.7,353,  8.8,    589.0,4565.,277.2,346,  9.1,
    582.0,4661.,276.8,333,  8.9,    574.0,4775.,275.9,321,  9.2,    565.0,4908.,274.7,310,  9.7,    554.0,5059.,273.5,300, 10.4,
    543.0,5226.,272.3,291, 11.3,    531.0,5405.,271.4,286, 11.3,    518.0,5595.,270.3,284, 10.4,    505.0,5793.,268.9,282,  9.8,
    492.0,5999.,267.5,279,  9.3,    479.0,6215.,266.2,276,  8.6,    465.0,6450.,264.9,267,  6.2,    449.0,6713.,263.2,236,  5.1,
    432.0,7019.,260.9,233,  7.0,    412.0,7381.,258.4,241,  8.9,    389.0,7818.,255.3,247, 10.2,    362.0,8346.,251.9,258,  8.0,
    332.0,8986.,247.1,277,  7.2,    298.0,9758.,241.2,277, 15.1                                                                 
   9999  12345       2016   1  2 24    0    2016   1  2 24    0   34      22                                                    
    604.0,4368.,276.8, 11,  5.4,    600.0,4420.,276.6,  6,  7.1,    595.0,4484.,276.8,353,  7.3,    589.0,4564.,277.0,334,  7.0,
    582.0,4660.,276.4,318,  7.2,    574.0,4774.,275.3,309,  7.6,    565.0,4907.,274.1,301,  8.4,    554.0,5057.,272.9,291,  9.7,
    543.0,5224.,272.1,285, 10.5,    531.0,5403.,271.2,285,  9.8,    518.0,5593.,270.4,287,  8.8,    505.0,5791.,269.5,286,  7.7,
    492.0,5997.,268.4,279,  5.6,    479.0,6214.,266.8,259,  3.6,    465.0,6448.,265.0,244,  4.3,    449.0,6711.,263.1,242,  5.7,
    432.0,7017.,261.1,241,  7.5,    412.0,7380.,258.6,243,  9.4,    388.0,7817.,255.7,247,  9.7,    362.0,8346.,251.8,262,  7.0,
    332.0,8986.,246.7,275,  8.5,    298.0,9757.,241.2,277, 17.7                                                                 
   9999  12345       2016   1  3  1    0    2016   1  3  1    0   34      22                                                    
    604.0,4368.,275.9, 48,  4.1,    600.0,4419.,276.2, 27,  5.2,    595.0,4484.,276.3, 15,  5.1,    589.0,4563.,276.3,347,  4.8,
    582.0,4659.,275.7,321,  5.5,    574.0,4773.,274.7,307,  6.3,    565.0,4905.,273.5,296,  7.2,    554.0,5056.,272.6,285,  8.5,
    543.0,5222.,271.9,282,  9.6,    531.0,5402.,271.1,281,  9.7,    518.0,5592.,270.2,282,  9.0,    505.0,5789.,269.1,283,  7.9,
    492.0,5995.,268.1,285,  6.6,    479.0,6211.,266.7,287,  4.9,    465.0,6446.,265.3,276,  4.4,    449.0,6710.,263.9,261,  6.4,
    432.0,7016.,261.7,252,  8.5,    412.0,7380.,259.3,250,  9.5,    389.0,7817.,256.1,252,  8.4,    362.0,8347.,251.8,267,  5.0,
    332.0,8987.,247.0,275,  8.7,    298.0,9759.,241.3,279, 18.8                                                                 
   9999  12345       2016   1  3  2    0    2016   1  3  2    0   34      22                                                    
    604.0,4368.,275.6, 48,  3.8,    600.0,4419.,276.0, 25,  4.6,    595.0,4484.,276.1, 13,  4.3,    589.0,4563.,275.9,342,  4.2,
    582.0,4659.,275.2,318,  4.6,    574.0,4773.,274.3,302,  5.2,    565.0,4905.,273.5,288,  6.6,    554.0,5055.,273.0,280,  8.1,
    543.0,5222.,272.2,278,  8.9,    531.0,5402.,271.2,276,  8.5,    518.0,5591.,270.1,277,  7.5,    505.0,5789.,269.0,280,  7.3,
    492.0,5995.,267.9,289,  6.9,    479.0,6212.,267.1,303,  4.3,    465.0,6447.,265.8,325,  2.7,    449.0,6711.,263.8,309,  2.6,
    432.0,7017.,261.6,273,  4.3,    412.0,7381.,258.9,256,  8.2,    388.0,7818.,255.8,249,  8.3,    362.0,8347.,251.7,253,  4.1,
    332.0,8986.,246.6,275,  6.5,    298.0,9758.,241.1,279, 18.3                                                                 
   9999  12345       2016   1  3  3    0    2016   1  3  3    0   34      22                                                    
    604.0,4368.,275.2, 40,  3.7,    600.0,4419.,275.9, 25,  4.6,    595.0,4484.,275.9, 10,  4.5,    589.0,4563.,275.6,341,  4.4,
    582.0,4659.,275.0,317,  4.5,    574.0,4772.,274.2,295,  5.0,    565.0,4905.,273.6,281,  6.8,    554.0,5055.,273.0,276,  8.7,
    543.0,5221.,272.2,274,  9.4,    531.0,5401.,271.2,271,  8.2,    518.0,5591.,270.0,272,  6.3,    506.0,5789.,268.9,283,  5.8,
    492.0,5994.,268.1,290,  6.7,    479.0,6211.,267.0,296,  4.5,    465.0,6446.,265.6,360,  2.2,    449.0,6710.,263.7, 10,  2.9,
    432.0,7016.,261.5,295,  2.4,    412.0,7380.,258.8,255,  7.1,    388.0,7817.,255.7,248,  8.7,    362.0,8346.,251.7,249,  5.5,
    332.0,8986.,246.6,273,  7.0,    298.0,9757.,241.2,279, 17.9                                                                 
   9999  12345       2016   1  3  4    0    2016   1  3  4    0   34      22                                                    
    604.0,4368.,275.3, 32,  3.2,    600.0,4419.,276.1,  3,  4.1,    595.0,4484.,276.0,340,  4.4,    589.0,4563.,275.5,319,  4.7,
    582.0,4659.,274.9,300,  4.8,    574.0,4772.,274.3,284,  5.7,    565.0,4905.,273.7,277,  7.7,    554.0,5055.,273.1,274,  9.0,
    543.0,5221.,272.2,271,  8.5,    531.0,5401.,271.2,269,  6.7,    518.0,5591.,270.1,277,  5.0,    506.0,5789.,269.3,288,  5.3,
    492.0,5995.,268.3,292,  5.6,    479.0,6211.,267.1,316,  3.6,    465.0,6446.,265.1, 22,  2.9,    449.0,6710.,263.4, 47,  4.5,
    432.0,7016.,261.6,336,  1.5,    412.0,7379.,258.5,252,  5.6,    388.0,7816.,255.6,246,  9.2,    362.0,8345.,251.7,255,  6.2,
    332.0,8984.,246.6,274,  8.0,    298.0,9756.,241.2,278, 18.1                                                                 
   9999  12345       2016   1  3  5    0    2016   1  3  5    0   34      22                                                    
    604.0,4367.,275.1, 33,  2.6,    600.0,4419.,275.8,349,  3.5,    595.0,4484.,275.8,326,  4.3,    589.0,4563.,275.4,311,  4.4,
